year,sgg_cd,sgg_nm,bjdong_nm,cost,build_year
2024,11500,강서구,등촌동,25000,2020
2024,11350,노원구,공릉동,42300,2012
2024,11350,노원구,공릉동,30500,2012
2024,11170,용산구,용산동3가,30000,2007
2024,11680,강남구,역삼동,263000,2005
2024,11545,금천구,독산동,67500,2019
2024,11170,용산구,용산동3가,23000,2012
2024,11215,광진구,자양동,35500,1986
2024,11260,중랑구,중화동,75000,1997
2024,11215,광진구,구의동,24900,1991
2024,11260,중랑구,신내동,27000,2023
2024,11440,마포구,망원동,32500,1995
2024,11260,중랑구,망우동,31000,2016
2024,11500,강서구,공항동,25000,2002
2024,11230,동대문구,전농동,59000,1992
2024,11140,중구,신당동,88000,2001
2024,11170,용산구,후암동,80000,2005
2024,11710,송파구,잠실동,236800,1978
2024,11215,광진구,구의동,33000,2013
2024,11650,서초구,서초동,31000,2013
2024,11560,영등포구,당산동6가,15500,2010
2024,11680,강남구,신사동,1000000,1997
2024,11215,광진구,자양동,42900,2004
2024,11590,동작구,상도동,14000,1992
2024,11260,중랑구,신내동,60000,1994
2024,11500,강서구,가양동,15300,2003
2024,11305,강북구,수유동,17000,1990
2024,11320,도봉구,방학동,14000,2002
2024,11500,강서구,방화동,21500,2018
2024,11305,강북구,수유동,18000,1993
2024,11260,중랑구,신내동,65000,1994
2024,11740,강동구,성내동,127000,1999
2024,11200,성동구,행당동,168000,1998
2024,11620,관악구,봉천동,18300,
2024,11620,관악구,봉천동,17200,2012
2024,11620,관악구,봉천동,15000,2012
2024,11500,강서구,등촌동,65000,1999
2024,11680,강남구,일원동,234000,1994
2024,11500,강서구,화곡동,23000,1996
2024,11440,마포구,성산동,14500,2018
2024,11350,노원구,상계동,61000,1988
2024,11350,노원구,상계동,33000,1988
2024,11650,서초구,방배동,155000,1975
2024,11710,송파구,송파동,26500,1993
2024,11680,강남구,개포동,115000,1992
2024,11680,강남구,도곡동,227000,1983
2024,11590,동작구,대방동,50000,2016
2024,11740,강동구,둔촌동,49500,2016
2024,11740,강동구,둔촌동,40000,2018
2024,11470,양천구,신월동,16000,1994
2024,11470,양천구,신정동,34500,2000
2024,11110,종로구,평창동,80000,1998
2024,11215,광진구,구의동,25000,1997
2024,11590,동작구,사당동,75000,1993
2024,11380,은평구,불광동,77000,2010
2024,11305,강북구,번동,32000,2017
2024,11590,동작구,신대방동,62000,1995
2024,11320,도봉구,방학동,43000,1998
2024,11620,관악구,봉천동,77000,2005
2024,11650,서초구,방배동,200000,1999
2024,11290,성북구,정릉동,34000,2021
2024,11620,관악구,봉천동,59000,1998
2024,11440,마포구,망원동,35000,2014
2024,11545,금천구,독산동,29800,1998
2024,11470,양천구,신월동,90000,2020
2024,11470,양천구,신월동,22000,1988
2024,11305,강북구,미아동,34600,2002
2024,11440,마포구,도화동,124000,2006
2024,11440,마포구,아현동,137000,2014
2024,11305,강북구,번동,12000,1992
2024,11500,강서구,마곡동,15000,2016
2024,11500,강서구,방화동,48900,1994
2024,11500,강서구,마곡동,21900,2017
2024,11560,영등포구,여의도동,180000,2000
2024,11350,노원구,월계동,89000,2006
2024,11590,동작구,본동,160000,2011
2024,11290,성북구,길음동,98000,2019
2024,11410,서대문구,창천동,64400,2022
2024,11410,서대문구,창천동,60000,2022
2024,11500,강서구,화곡동,27000,2019
2024,11305,강북구,번동,67000,2005
2024,11260,중랑구,상봉동,25000,2019
2024,11305,강북구,수유동,16000,2016
2024,11380,은평구,응암동,60000,2022
2024,11410,서대문구,북아현동,76000,1999
2024,11290,성북구,석관동,59000,1998
2024,11410,서대문구,남가좌동,60000,1999
2024,11500,강서구,화곡동,14500,1995
2024,11230,동대문구,장안동,30000,2014
2024,11410,서대문구,창천동,278000,1992
2024,11140,중구,신당동,250000,1900
2024,11620,관악구,신림동,104874,1985
2024,11230,동대문구,휘경동,82500,1980
2024,11305,강북구,수유동,49000,1991
2024,11200,성동구,송정동,148500,1975
2024,11170,용산구,보광동,228000,2014
2024,11215,광진구,중곡동,67500,2000
2024,11140,중구,신당동,69000,2000
2024,11170,용산구,효창동,66000,2002
2024,11380,은평구,응암동,93700,2022
2024,11260,중랑구,신내동,59000,1995
2024,11530,구로구,항동,60000,2004
2024,11470,양천구,목동,18800,2004
2024,11590,동작구,대방동,50000,2016
2024,11530,구로구,구로동,61000,1989
2024,11710,송파구,방이동,56000,2023
2024,11230,동대문구,장안동,12200,2015
2024,11650,서초구,방배동,221000,2001
2024,11260,중랑구,중화동,47500,2021
2024,11215,광진구,자양동,31900,2018
2024,11530,구로구,구로동,30500,2021
2024,11650,서초구,서초동,73900,2023
2024,11650,서초구,서초동,70000,2023
2024,11530,구로구,고척동,70000,1999
2024,11215,광진구,자양동,175000,1983
2024,11740,강동구,명일동,34800,2002
2024,11200,성동구,응봉동,107500,1989
2024,11590,동작구,대방동,50000,2016
2024,11500,강서구,화곡동,23300,2010
2024,11290,성북구,장위동,85000,2022
2024,11680,강남구,수서동,93000,1993
2024,11530,구로구,고척동,77000,2009
2024,11290,성북구,돈암동,60000,1998
2024,11215,광진구,중곡동,35500,2003
2024,11320,도봉구,창동,20000,1976
2024,11170,용산구,이촌동,186000,2000
2024,11170,용산구,이촌동,200000,1998
2024,11500,강서구,화곡동,18700,2015
2024,11380,은평구,불광동,53500,1992
2024,11440,마포구,연남동,58000,1992
2024,11545,금천구,독산동,65000,2024
2024,11545,금천구,시흥동,20200,2016
2024,11200,성동구,하왕십리동,190000,2015
2024,11200,성동구,하왕십리동,144500,2015
2024,11740,강동구,천호동,24500,2008
2024,11350,노원구,공릉동,43000,1999
2024,11170,용산구,이태원동,301500,1982
2024,11500,강서구,화곡동,24000,2004
2024,11740,강동구,성내동,60000,2001
2024,11320,도봉구,도봉동,12000,1992
2024,11410,서대문구,홍제동,66700,2001
2024,11350,노원구,하계동,65000,1988
2024,11545,금천구,시흥동,26800,1995
2024,11320,도봉구,창동,61500,1990
2024,11230,동대문구,장안동,37500,2023
2024,11620,관악구,신림동,65000,2008
2024,11230,동대문구,장안동,37500,2023
2024,11680,강남구,논현동,24500,2015
2024,11545,금천구,시흥동,60000,2004
2024,11380,은평구,수색동,78400,2003
2024,11740,강동구,천호동,30000,2018
2024,11710,송파구,잠실동,279600,1978
2024,11710,송파구,잠실동,252850,1978
2024,11350,노원구,중계동,48500,1992
2024,11350,노원구,월계동,25900,1992
2024,11290,성북구,정릉동,46500,2005
2024,11500,강서구,가양동,15300,2003
2024,11230,동대문구,휘경동,17900,2021
2024,11320,도봉구,도봉동,16000,2015
2024,11260,중랑구,면목동,29500,2019
2024,11380,은평구,대조동,17000,1991
2024,11545,금천구,시흥동,27500,2023
2024,11500,강서구,내발산동,124000,2005
2024,11500,강서구,내발산동,26060,1991
2024,11710,송파구,문정동,206000,1988
2024,11140,중구,황학동,14600,2004
2024,11350,노원구,상계동,9300,2004
2024,11680,강남구,역삼동,290000,2016
2024,11380,은평구,진관동,10450,2013
2024,11650,서초구,방배동,75000,2022
2024,11470,양천구,신정동,63000,1999
2024,11320,도봉구,방학동,22500,2009
2024,11530,구로구,개봉동,15200,2012
2024,11320,도봉구,방학동,18000,2014
2024,11560,영등포구,신길동,52500,2022
2024,11320,도봉구,방학동,43000,1997
2024,11620,관악구,신림동,48500,1988
2024,11320,도봉구,창동,25800,2011
2024,11530,구로구,구로동,82500,2000
2024,11140,중구,황학동,24500,2022
2024,11200,성동구,금호동2가,144000,2016
2024,11530,구로구,개봉동,85000,2014
2024,11530,구로구,개봉동,91000,2006
2024,11740,강동구,강일동,68500,2020
2024,11680,강남구,자곡동,16800,2014
2024,11680,강남구,자곡동,18400,2014
2024,11230,동대문구,장안동,35000,2016
2024,11545,금천구,가산동,12000,2017
2024,11545,금천구,가산동,11000,2017
2024,11545,금천구,가산동,11000,2017
2024,11620,관악구,봉천동,116000,2019
2024,11380,은평구,응암동,60000,2022
2024,11545,금천구,독산동,19000,2017
2024,11500,강서구,화곡동,24500,2019
2024,11410,서대문구,남가좌동,101500,2015
2024,11380,은평구,응암동,12000,2004
2024,11380,은평구,응암동,16100,1986
2024,11380,은평구,불광동,41300,1994
2024,11170,용산구,한강로2가,28500,2012
2024,11740,강동구,천호동,28800,2020
2024,11710,송파구,송파동,17900,1993
2024,11110,종로구,누상동,9850,1998
2024,11215,광진구,자양동,62500,2010
2024,11320,도봉구,쌍문동,55000,2002
2024,11590,동작구,흑석동,161000,2019
2024,11590,동작구,흑석동,193700,2019
2024,11215,광진구,중곡동,31000,2016
2024,11500,강서구,등촌동,24500,2014
2024,11410,서대문구,연희동,15000,2014
2024,11200,성동구,하왕십리동,94000,2016
2024,11350,노원구,공릉동,34000,2013
2024,11350,노원구,공릉동,50000,1999
2024,11350,노원구,공릉동,48750,1999
2024,11500,강서구,화곡동,60000,2005
2024,11500,강서구,화곡동,88000,2008
2024,11470,양천구,신정동,23500,2012
2024,11290,성북구,종암동,70000,1999
2024,11350,노원구,중계동,43300,1993
2024,11680,강남구,도곡동,16700,2012
2024,11590,동작구,상도동,175000,1972
2024,11530,구로구,개봉동,92000,2001
2024,11650,서초구,반포동,785000,2009
2024,11620,관악구,신림동,52700,2008
2024,11290,성북구,동소문동7가,71700,2004
2024,11545,금천구,독산동,80000,2019
2024,11230,동대문구,휘경동,91000,2021
2024,11290,성북구,길음동,85500,2010
2024,11440,마포구,도화동,22000,2015
2024,11590,동작구,본동,84000,1999
2024,11530,구로구,개봉동,19000,2017
2024,11410,서대문구,남가좌동,97000,2020
2024,11290,성북구,종암동,70000,1999
2024,11650,서초구,반포동,785000,2009
2024,11380,은평구,신사동,12000,1986
2024,11590,동작구,사당동,109000,2003
2024,11500,강서구,마곡동,35000,2017
2024,11110,종로구,평창동,19000,1997
2024,11380,은평구,수색동,89700,2021
2024,11500,강서구,방화동,58000,2005
2024,11590,동작구,흑석동,138000,2012
2024,11740,강동구,상일동,150500,2020
2024,11380,은평구,구산동,25500,2004
2024,11290,성북구,보문동1가,93000,2022
2024,11590,동작구,사당동,95000,2021
2024,11590,동작구,사당동,126500,2003
2024,11305,강북구,미아동,88000,2010
2024,11680,강남구,청담동,215000,1999
2024,11350,노원구,상계동,36500,1988
2024,11590,동작구,상도동,118000,2014
2024,11410,서대문구,충정로2가,18100,2009
2024,11530,구로구,오류동,45000,1987
2024,11200,성동구,금호동4가,143000,2012
2024,11620,관악구,신림동,64000,2003
2024,11620,관악구,남현동,44000,1992
2024,11590,동작구,상도동,131000,2012
2024,11305,강북구,미아동,40000,2023
2024,11560,영등포구,신길동,103000,2021
2024,11560,영등포구,신길동,105000,2022
2024,11200,성동구,응봉동,83800,1996
2024,11680,강남구,수서동,90000,1992
2024,11620,관악구,신림동,74000,1993
2024,11680,강남구,역삼동,242000,2014
2024,11380,은평구,신사동,31000,2017
2024,11470,양천구,신월동,64700,2001
2024,11740,강동구,천호동,15800,2010
2024,11260,중랑구,신내동,58000,1996
2024,11320,도봉구,도봉동,54000,2010
2024,11380,은평구,대조동,22800,2014
2024,11530,구로구,구로동,65700,2007
2024,11320,도봉구,도봉동,60000,1995
2024,11680,강남구,대치동,330000,1985
2024,11470,양천구,신정동,15000,1990
2024,11740,강동구,천호동,22200,2018
2024,11740,강동구,천호동,27100,2018
2024,11545,금천구,독산동,47800,1999
2024,11215,광진구,자양동,29500,2017
2024,11410,서대문구,천연동,74500,2006
2024,11470,양천구,신월동,26500,1993
2024,11350,노원구,중계동,116000,1993
2024,11680,강남구,대치동,277000,1985
2024,11545,금천구,시흥동,36000,2022
2024,11500,강서구,방화동,58500,1994
2024,11530,구로구,개봉동,77400,1999
2024,11710,송파구,송파동,113500,2005
2024,11740,강동구,고덕동,120500,2016
2024,11140,중구,신당동,115000,2011
2024,11230,동대문구,전농동,102000,2014
2024,11230,동대문구,장안동,80000,2007
2024,11230,동대문구,전농동,78000,2012
2024,11710,송파구,송파동,130000,2012
2024,11470,양천구,신정동,101000,2021
2024,11590,동작구,사당동,120000,2018
2024,11350,노원구,상계동,40500,1999
2024,11530,구로구,오류동,27700,2014
2024,11650,서초구,반포동,317500,2021
2024,11380,은평구,역촌동,45000,2000
2024,11350,노원구,공릉동,65000,2000
2024,11230,동대문구,답십리동,89000,2007
2024,11290,성북구,석관동,65000,1998
2024,11590,동작구,사당동,45600,2004
2024,11440,마포구,신공덕동,16500,2017
2024,11470,양천구,목동,42300,2006
2024,11545,금천구,독산동,21550,2012
2024,11200,성동구,성수동1가,24700,2005
2024,11440,마포구,도화동,129000,1996
2024,11110,종로구,숭인동,26000,1997
2024,11590,동작구,사당동,40000,2017
2024,11530,구로구,구로동,31500,2020
2024,11680,강남구,수서동,22400,2003
2024,11410,서대문구,냉천동,125000,2011
2024,11305,강북구,번동,52000,1998
2024,11140,중구,신당동,105000,1999
2024,11305,강북구,미아동,24700,2003
2024,11545,금천구,독산동,21550,2012
2024,11470,양천구,신월동,21000,2014
2024,11620,관악구,봉천동,23950,2021
2024,11530,구로구,오류동,32200,2017
2024,11740,강동구,암사동,35000,1986
2024,11290,성북구,돈암동,59900,1991
2024,11500,강서구,공항동,31000,2004
2024,11470,양천구,목동,35000,2002
2024,11620,관악구,봉천동,22800,2002
2024,11740,강동구,명일동,97000,1983
2024,11470,양천구,목동,125000,2003
2024,11440,마포구,서교동,29300,2005
2024,11620,관악구,신림동,39000,1995
2024,11320,도봉구,쌍문동,29400,1988
2024,11350,노원구,공릉동,42300,1995
2024,11200,성동구,하왕십리동,130000,2015
2024,11215,광진구,구의동,40000,2000
2024,11530,구로구,개봉동,64000,1995
2024,11380,은평구,불광동,46000,2022
2024,11590,동작구,대방동,136000,2003
2024,11350,노원구,상계동,46000,2000
2024,11440,마포구,망원동,32000,2017
2024,11260,중랑구,상봉동,25300,2013
2024,11350,노원구,상계동,60000,1988
2024,11350,노원구,공릉동,77300,1999
2024,11350,노원구,상계동,41000,1988
2024,11650,서초구,양재동,39000,1996
2024,11350,노원구,상계동,61000,1988
2024,11740,강동구,암사동,42000,1992
2024,11290,성북구,안암동3가,25000,1971
2024,11560,영등포구,당산동4가,105000,1988
2024,11560,영등포구,당산동5가,21000,2013
2024,11590,동작구,상도동,118000,2010
2024,11500,강서구,화곡동,27850,2015
2024,11740,강동구,암사동,60000,2016
2024,11710,송파구,오금동,92000,1988
2024,11545,금천구,시흥동,99500,2014
2024,11170,용산구,용산동2가,47000,2007
2024,11170,용산구,이태원동,165000,1994
2024,11305,강북구,미아동,36000,2018
2024,11680,강남구,수서동,84500,1993
2024,11290,성북구,길음동,79000,2005
2024,11740,강동구,길동,84000,1994
2024,11740,강동구,길동,69000,1994
2024,11590,동작구,상도1동,27000,1994
2024,11545,금천구,독산동,22000,2017
2024,11410,서대문구,북아현동,69900,2000
2024,11140,중구,신당동,38000,2015
2024,11650,서초구,서초동,59900,2023
2024,11620,관악구,봉천동,15400,2012
2024,11305,강북구,우이동,24000,2020
2024,11710,송파구,송파동,121000,2003
2024,11215,광진구,광장동,143000,1989
2024,11590,동작구,사당동,33800,2006
2024,11590,동작구,노량진동,102000,1994
2024,11140,중구,만리동2가,133000,2017
2024,11215,광진구,자양동,75000,2023
2024,11140,중구,만리동2가,140000,2018
2024,11530,구로구,구로동,40500,2006
2024,11320,도봉구,도봉동,44450,1996
2024,11530,구로구,구로동,46000,1998
2024,11470,양천구,신정동,30000,2001
2024,11305,강북구,수유동,20500,2013
2024,11620,관악구,신림동,84000,2008
2024,11350,노원구,공릉동,49000,2000
2024,11590,동작구,상도동,12700,1994
2024,11140,중구,신당동,30000,2008
2024,11440,마포구,성산동,120000,2004
2024,11380,은평구,갈현동,23000,2019
2024,11740,강동구,상일동,105000,2021
2024,11500,강서구,염창동,65000,2001
2024,11740,강동구,명일동,14900,2018
2024,11740,강동구,명일동,14750,2018
2024,11350,노원구,월계동,42000,1995
2024,11680,강남구,개포동,103000,1992
2024,11200,성동구,성수동2가,16500,2003
2024,11530,구로구,개봉동,19000,2002
2024,11740,강동구,고덕동,157500,2019
2024,11200,성동구,마장동,69000,1986
2024,11740,강동구,고덕동,157900,2019
2024,11740,강동구,고덕동,119000,2019
2024,11500,강서구,방화동,38300,1994
2024,11470,양천구,신정동,72000,2006
2024,11260,중랑구,망우동,29000,2021
2024,11545,금천구,시흥동,81000,1981
2024,11170,용산구,신창동,49500,2019
2024,11200,성동구,하왕십리동,129000,2016
2024,11200,성동구,하왕십리동,122500,2016
2024,11170,용산구,한강로3가,290000,2020
2024,11290,성북구,동소문동4가,56000,1998
2024,11260,중랑구,상봉동,23300,2019
2024,11470,양천구,목동,67500,1994
2024,11290,성북구,장위동,28500,2018
2024,11230,동대문구,장안동,13400,2012
2024,11680,강남구,대치동,51000,2016
2024,11200,성동구,금호동2가,127000,2016
2024,11260,중랑구,신내동,45000,1996
2024,11260,중랑구,신내동,30000,1996
2024,11680,강남구,수서동,89990,1992
2024,11320,도봉구,방학동,47900,1992
2024,11620,관악구,신림동,72500,1993
2024,11500,강서구,방화동,72000,1994
2024,11500,강서구,화곡동,141000,2015
2024,11500,강서구,방화동,72000,2002
2024,11500,강서구,염창동,88500,2005
2024,11170,용산구,원효로4가,108800,1999
2024,11380,은평구,역촌동,28000,2014
2024,11560,영등포구,당산동,101000,2002
2024,11740,강동구,천호동,101500,2007
2024,11650,서초구,서초동,19000,2013
2024,11500,강서구,등촌동,45500,2022
2024,11320,도봉구,창동,8800,1994
2024,11545,금천구,독산동,34300,2023
2024,11200,성동구,행당동,59500,2023
2024,11470,양천구,신월동,26500,1993
2024,11410,서대문구,북아현동,120600,2015
2024,11410,서대문구,북아현동,139700,2015
2024,11170,용산구,청암동,277500,2005
2024,11230,동대문구,회기동,60000,1989
2024,11410,서대문구,남가좌동,110000,2015
2024,11140,중구,신당동,26500,2015
2024,11200,성동구,성수동1가,112000,1997
2024,11410,서대문구,홍은동,60500,2018
2024,11200,성동구,하왕십리동,129000,2016
2024,11650,서초구,양재동,55000,2019
2024,11740,강동구,고덕동,85700,1996
2024,11740,강동구,천호동,45500,2023
2024,11545,금천구,독산동,28000,2022
2024,11230,동대문구,회기동,60000,1989
2024,11620,관악구,신림동,33700,2015
2024,11305,강북구,미아동,63000,2004
2024,11410,서대문구,홍은동,22500,1987
2024,11410,서대문구,연희동,84000,2018
2024,11560,영등포구,영등포동4가,23000,2013
2024,11620,관악구,봉천동,15150,2003
2024,11320,도봉구,방학동,26700,1989
2024,11410,서대문구,북아현동,120600,2015
2024,11530,구로구,온수동,63000,2010
2024,11710,송파구,방이동,186000,1988
2024,11710,송파구,방이동,209000,1988
2024,11710,송파구,방이동,247500,1988
2024,11710,송파구,문정동,162000,1988
2024,11230,동대문구,용두동,92000,2009
2024,11500,강서구,화곡동,28000,2006
2024,11500,강서구,화곡동,118000,2008
2024,11440,마포구,중동,105000,2006
2024,11290,성북구,하월곡동,68000,2003
2024,11380,은평구,진관동,54300,2017
2024,11380,은평구,구산동,43000,2022
2024,11440,마포구,대흥동,25900,2013
2024,11440,마포구,대흥동,23000,2013
2024,11440,마포구,용강동,143000,2016
2024,11380,은평구,갈현동,111000,1990
2024,11410,서대문구,북아현동,139000,2018
2024,11230,동대문구,용두동,112000,2021
2024,11260,중랑구,묵동,124000,2015
2024,11590,동작구,사당동,127800,1990
2024,11620,관악구,신림동,32900,2002
2024,11320,도봉구,도봉동,42000,1990
2024,11740,강동구,암사동,127000,2019
2024,11110,종로구,무악동,108000,2008
2024,11620,관악구,봉천동,27000,1993
2024,11650,서초구,양재동,26500,2014
2024,11140,중구,묵정동,68600,0
2024,11410,서대문구,홍제동,85000,2000
2024,11650,서초구,잠원동,132500,1997
2024,11410,서대문구,홍은동,46000,1985
2024,11215,광진구,구의동,105000,1997
2024,11305,강북구,번동,27500,2003
2024,11740,강동구,둔촌동,71500,1988
2024,11290,성북구,정릉동,79500,2004
2024,11350,노원구,상계동,53500,1993
2024,11710,송파구,가락동,180000,2018
2024,11545,금천구,독산동,34300,2023
2024,11305,강북구,미아동,19800,2015
2024,11500,강서구,화곡동,6500,1991
2024,11710,송파구,가락동,172500,2018
2024,11290,성북구,종암동,60000,1999
2024,11530,구로구,고척동,74700,1985
2024,11350,노원구,월계동,55000,1999
2024,11350,노원구,중계동,35500,1992
2024,11500,강서구,등촌동,25000,2017
2024,11710,송파구,잠실동,268600,1978
2024,11140,중구,묵정동,69672,0
2024,11710,송파구,송파동,123000,1983
2024,11530,구로구,개봉동,36500,2018
2024,11440,마포구,중동,83000,1994
2024,11260,중랑구,면목동,79000,2019
2024,11350,노원구,상계동,41500,2001
2024,11530,구로구,개봉동,66500,1999
2024,11350,노원구,하계동,59000,1999
2024,11470,양천구,목동,209000,2006
2024,11260,중랑구,상봉동,109000,2013
2024,11620,관악구,봉천동,16450,2012
2024,11560,영등포구,대림동,113500,2020
2024,11620,관악구,봉천동,23000,2001
2024,11350,노원구,공릉동,78000,2022
2024,11680,강남구,도곡동,40000,2006
2024,11545,금천구,가산동,24000,2015
2024,11545,금천구,시흥동,58800,2000
2024,11305,강북구,미아동,61000,2004
2024,11380,은평구,역촌동,22500,2002
2024,11380,은평구,응암동,74000,2020
2024,11620,관악구,봉천동,89000,2005
2024,11380,은평구,응암동,72800,2020
2024,11440,마포구,성산동,15050,2017
2024,11380,은평구,응암동,83000,2020
2024,11380,은평구,응암동,84300,2020
2024,11530,구로구,구로동,67000,1984
2024,11500,강서구,방화동,42000,1993
2024,11500,강서구,방화동,38300,1994
2024,11320,도봉구,방학동,30800,2022
2024,11650,서초구,잠원동,349500,2020
2024,11650,서초구,반포동,187500,1989
2024,11305,강북구,미아동,71000,2006
2024,11380,은평구,대조동,24000,2014
2024,11650,서초구,반포동,29500,1991
2024,11350,노원구,상계동,69800,1988
2024,11710,송파구,문정동,27000,2018
2024,11260,중랑구,묵동,15900,2004
2024,11470,양천구,신정동,130000,1997
2024,11470,양천구,신정동,130000,2019
2024,11470,양천구,목동,146000,1997
2024,11470,양천구,목동,225000,1986
2024,11470,양천구,목동,228000,1986
2024,11470,양천구,신정동,139500,1988
2024,11470,양천구,신월동,107000,2020
2024,11470,양천구,신월동,107500,2020
2024,11470,양천구,신월동,88500,2020
2024,11470,양천구,신월동,69200,2020
2024,11470,양천구,신월동,68000,2020
2024,11470,양천구,신월동,106000,2020
2024,11470,양천구,신월동,88900,2020
2024,11470,양천구,목동,123300,1994
2024,11380,은평구,신사동,28000,2002
2024,11545,금천구,가산동,21000,2022
2024,11440,마포구,염리동,225000,2021
2024,11500,강서구,마곡동,15000,2016
2024,11215,광진구,자양동,35500,2018
2024,11710,송파구,잠실동,244500,2008
2024,11740,강동구,암사동,108000,2008
2024,11290,성북구,길음동,100000,2022
2024,11350,노원구,중계동,114000,1993
2024,11290,성북구,장위동,25000,2002
2024,11560,영등포구,여의도동,21900,1991
2024,11230,동대문구,장안동,46000,1985
2024,11440,마포구,아현동,139000,2014
2024,11740,강동구,천호동,23500,2020
2024,11440,마포구,망원동,58500,1997
2024,11140,중구,신당동,35000,2008
2024,11380,은평구,진관동,78000,2009
2024,11500,강서구,화곡동,18000,2004
2024,11170,용산구,용산동2가,35500,1997
2024,11260,중랑구,상봉동,12200,2014
2024,11740,강동구,성내동,38000,2015
2024,11170,용산구,이촌동,345000,1971
2024,11680,강남구,역삼동,48000,2017
2024,11305,강북구,미아동,19500,2014
2024,11305,강북구,수유동,28000,2016
2024,11200,성동구,상왕십리동,137500,2014
2024,11650,서초구,방배동,165000,1992
2024,11290,성북구,보문동2가,36100,2023
2024,11290,성북구,보문동2가,36850,2023
2024,11290,성북구,보문동2가,36850,2023
2024,11290,성북구,보문동2가,36500,2023
2024,11290,성북구,보문동2가,36500,2023
2024,11410,서대문구,남가좌동,67000,2000
2024,11410,서대문구,남가좌동,113000,2015
2024,11290,성북구,보문동2가,34450,2023
2024,11290,성북구,보문동2가,34100,2023
2024,11290,성북구,보문동2가,33700,2023
2024,11290,성북구,보문동2가,34450,2023
2024,11290,성북구,보문동2가,34100,2023
2024,11530,구로구,오류동,9350,2013
2024,11350,노원구,공릉동,49800,2000
2024,11200,성동구,용답동,24477,2023
2024,11440,마포구,용강동,38500,2022
2024,11740,강동구,천호동,32000,2019
2024,11110,종로구,관훈동,140000,1947
2024,11350,노원구,상계동,46800,2001
2024,11380,은평구,구산동,31700,2009
2024,11290,성북구,종암동,50500,1996
2024,11470,양천구,신월동,27500,2014
2024,11380,은평구,불광동,29000,2014
2024,11530,구로구,개봉동,7300,2012
2024,11230,동대문구,용두동,45000,1985
2024,11590,동작구,사당동,50000,2012
2024,11380,은평구,진관동,81000,2010
2024,11500,강서구,방화동,39500,1994
2024,11590,동작구,상도동,45000,2022
2024,11620,관악구,봉천동,77000,2004
2024,11410,서대문구,북아현동,153000,2018
2024,11500,강서구,가양동,15000,2003
2024,11215,광진구,구의동,96000,1971
2024,11170,용산구,도원동,173000,1985
2024,11215,광진구,구의동,135000,1970
2024,11350,노원구,상계동,30000,1998
2024,11530,구로구,궁동,22800,2011
2024,11380,은평구,대조동,21000,2012
2024,11590,동작구,노량진동,185400,1973
2024,11380,은평구,응암동,24500,2020
2024,11350,노원구,월계동,86000,2020
2024,11320,도봉구,쌍문동,19000,1996
2024,11260,중랑구,망우동,31000,1990
2024,11530,구로구,구로동,53800,2008
2024,11560,영등포구,신길동,79000,1986
2024,11560,영등포구,대림동,65200,1985
2024,11470,양천구,신월동,17800,2017
2024,11470,양천구,신월동,24300,1994
2024,11110,종로구,내수동,22800,2004
2024,11710,송파구,잠실동,24500,2004
2024,11380,은평구,신사동,17800,2010
2024,11200,성동구,옥수동,137000,1999
2024,11500,강서구,화곡동,25700,2001
2024,11560,영등포구,영등포동4가,11000,2012
2024,11560,영등포구,여의도동,24000,2003
2024,11410,서대문구,대현동,36106,2021
2024,11740,강동구,둔촌동,52500,2020
2024,11560,영등포구,양평동4가,11000,2011
2024,11590,동작구,사당동,55000,2022
2024,11650,서초구,서초동,30500,2016
2024,11200,성동구,용답동,29000,2006
2024,11620,관악구,신림동,19000,1991
2024,11500,강서구,마곡동,73500,1993
2024,11620,관악구,봉천동,46000,2004
2024,11320,도봉구,방학동,46000,1998
2024,11320,도봉구,방학동,50400,1992
2024,11320,도봉구,방학동,53000,1992
2024,11620,관악구,봉천동,46000,2004
2024,11200,성동구,금호동2가,156000,2016
2024,11500,강서구,화곡동,21000,2016
2024,11500,강서구,화곡동,13800,1986
2024,11740,강동구,천호동,32500,2018
2024,11560,영등포구,양평동4가,25000,2004
2024,11215,광진구,자양동,105000,1993
2024,11215,광진구,자양동,85000,1999
2024,11560,영등포구,대림동,33000,2011
2024,11110,종로구,사직동,190000,2008
2024,11545,금천구,가산동,11000,2017
2024,11260,중랑구,묵동,99000,2010
2024,11650,서초구,반포동,229000,2012
2024,11500,강서구,가양동,56000,1992
2024,11710,송파구,잠실동,169500,2006
2024,11560,영등포구,대림동,75500,1997
2024,11680,강남구,자곡동,15750,2014
2024,11680,강남구,자곡동,15750,2014
2024,11470,양천구,신월동,15800,2016
2024,11740,강동구,고덕동,140000,2016
2024,11230,동대문구,장안동,85000,2007
2024,11230,동대문구,장안동,81000,2007
2024,11680,강남구,개포동,795000,0
2024,11680,강남구,대치동,445000,2015
2024,11560,영등포구,문래동3가,135800,2001
2024,11590,동작구,흑석동,135000,2012
2024,11230,동대문구,용두동,45000,1985
2024,11680,강남구,압구정동,345000,1976
2024,11590,동작구,상도동,42000,2022
2024,11620,관악구,봉천동,21000,1990
2024,11590,동작구,사당동,53000,2001
2024,11530,구로구,가리봉동,26800,2015
2024,11560,영등포구,당산동1가,30200,2016
2024,11590,동작구,상도동,38000,2022
2024,11170,용산구,이촌동,238000,2001
2024,11560,영등포구,여의도동,24000,2003
2024,11320,도봉구,쌍문동,28000,2015
2024,11680,강남구,개포동,795000,0
